Id 	 Prediction Score
 34 	-3.73690882249589e-005
 74 	0.241903624715815
 31 	1.19766124730238
 57 	0.004713921791669
 100 	-0.00997458566883496
 58 	-0.00346597679818491
 95 	-0.0474786846454412
 60 	-0.000614666832499458
 72 	0.0127907526876317
 121 	0.952663115522353
 97 	-0.00708737326682198
 61 	0
 90 	0.0116760587775158
 55 	-0.0179287584622898
 87 	0
 129 	0.003273511256714
 41 	-0.092108558919827
 118 	-0.052842352848847
